X,Y,OBJECTID,PRJ_NUMBER,FILE_NUMBR,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,OPERATING,OP_CLASS,LOTS,APPDATE,PRISTATUS,SECSTATUS,ONUMBER,OROUTE,FSOURCE,DATASOURCE,NOTES,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE
-82.56468157,27.5659396,549,PR9793,9816,FISHERMAN'S COVE VILLAS,100 PALMVIEW ROAD,PALMETTO,34221,MANATEE,MOBILE HOME PARK,PRIVATE,PRIVATE,36,3/11/2005,APPROVED, ,DE38103,ATTN: JOHN PETER WINKLER,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [100 PALMVIEW RD, PALMETTO, FLORIDA, 34221]",27.5659396,-82.56468157,17RLL4553350097,https://www.google.com/maps/place/17RLL4553350097,549,FISHERMAN'S COVE VILLAS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.54899119,28.6271767,550,PRMY003686,7846,FISHERMAN'S PARADISE,3310 FERNANDEZ LANE,APOPKA,32703,ORANGE,MOBILE HOME PARK,PRIVATE,PRIVATE,15,5/14/2002,APPROVED, ,DE00022764, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3310 FERNANDEZ LN, APOPKA, FLORIDA, 32703]",28.6271767,-81.54899119,17RMM4633766804,https://www.google.com/maps/place/17RMM4633766804,550,FISHERMAN'S PARADISE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.86866096,28.88708839,551,PRMZ000331,8136,FISHERMANS WHARF,5101 EAGLES NEST ROAD,FRUITLAND PARK,34731,LAKE,MOBILE HOME PARK,PRIVATE,PRIVATE,33,3/17/1986,APPROVED, ,DE00011282, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5101 EAGLES NEST RD, FRUITLAND PARK, FLORIDA, 34731]",28.88708839,-81.86866096,17RMM1529995786,https://www.google.com/maps/place/17RMM1529995786,551,FISHERMANS WHARF,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.71695039,30.19511327,552,PR9796,9820,FIVE ASH FOREST,118 NW TURNBERRY DR,LAKE CITY,32055,COLUMBIA,MOBILE HOME PARK,PRIVATE,PRIVATE,51,9/30/2005,APPROVED, ,DE00017890, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [118 NW TURNBERRY DR, LAKE CITY, FLORIDA, 32055]",30.19511327,-82.71695039,17RLP3471741652,https://www.google.com/maps/place/17RLP3471741652,552,FIVE ASH FOREST,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.12797827,29.47726688,553,PRMZ002659,9570,FLAGLER BEACH TP,520 S DAYTONA AVE,FLAGLER BEACH,32136,FLAGLER,MOBILE HOME PARK,PRIVATE,PRIVATE,76,5/27/1988,APPROVED, ,DE00014353, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [520 S DAYTONA AVE, FLAGLER BEACH, FLORIDA, 32136]",29.47726688,-81.12797827,17RMN8759360871,https://www.google.com/maps/place/17RMN8759360871,553,FLAGLER BEACH TP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.15082739,29.5274466,554,PRMZ000339,8143,FLAGLER BY THE SEA,2982 N OCEANSHORE BOULEVARD,FLAGLER BEACH,32136,FLAGLER,MOBILE HOME PARK,PRIVATE,PRIVATE,44,6/13/1986,APPROVED, ,DE00021607, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2982 N OCEANSHORE BLVD, FLAGLER BEACH, FLORIDA, 32136]",29.5274466,-81.15082739,17RMN8538566434,https://www.google.com/maps/place/17RMN8538566434,554,FLAGLER BY THE SEA,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-85.71276251,30.19537202,555,PRMY003403,7729,FLAMINGO COURT,2607 GRANT AVENUE,PANAMA CITY,32405,BAY,MOBILE HOME PARK,PRIVATE,PRIVATE,10,9/22/1994,APPROVED, ,DE37241, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2607 GRANT AVE, PANAMA CITY, FLORIDA, 32405]",30.19537202,-85.71276251,16RFU2391241135,https://www.google.com/maps/place/16RFU2391241135,555,FLAMINGO COURT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.81283423,26.67619563,556,PRMZ001532,9181,FLAMINGO MOBILE RESORT,4729 PALM BEACH BOULEVARD,FORT MYERS,34748,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,36,9/9/1985,APPROVED, ,DE46002, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [4729 PALM BEACH BLVD, FORT MYERS, FLORIDA, 33905]",26.67619563,-81.81283423,17RMK1912350829,https://www.google.com/maps/place/17RMK1912350829,556,FLAMINGO MOBILE RESORT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.62194544,30.27143825,557,PRMZ000344,8146,FLEETWOOD MOBILE HOME PARK,5001 PHILLIPS HWY,JACKSONVILLE,32207,DUVAL,MOBILE HOME PARK,PRIVATE,PRIVATE,52,8/7/1985,APPROVED, ,DE00011294, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5001 PHILLIPS HWY, JACKSONVILLE, FLORIDA, 32207]",30.27143825,-81.62194544,17RMP4017849027,https://www.google.com/maps/place/17RMP4017849027,557,FLEETWOOD MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.13914637,28.01820748,558,PRMZ001461,9116,FLORAL VILLAGE,1608 W BAKER ST,PLANT CITY,33566,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,134,2/7/1986,APPROVED, ,DE00011515, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [1608 W BAKER ST, PLANT CITY, FLORIDA, 33563]",28.01820748,-82.13914637,17RLL8801199742,https://www.google.com/maps/place/17RLL8801199742,558,FLORAL VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.66566112,28.29733532,559,PRMZ000363,8163,FLORIDA CAMP INN,48504 US 27 N,DAVENPORT,33897,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,32,2/10/1987,APPROVED, ,DE00021183, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [48504 US-27 N, DAVENPORT, FLORIDA, 33897]",28.29733532,-81.66566112,17RMM3473030320,https://www.google.com/maps/place/17RMM3473030320,559,FLORIDA CAMP INN,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.95702124,28.00380031,560,PRMZ001614,9255,FLORIDA HOLINESS CAMP GROUND,3335 S FLORIDA AVE,LAKELAND,33803,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,101,5/15/1987,APPROVED, ,DE00012549, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3335 S FLORIDA AVE, LAKELAND, FLORIDA, 33803]",28.00380031,-81.95702124,17RML0590497992,https://www.google.com/maps/place/17RML0590497992,560,FLORIDA HOLINESS CAMP GROUND,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.78702927,27.85124943,561,PRMZ000333,8138,FLORIDA MOBILE HOME PARK,8667 SEMINOLE BLVD,SEMINOLE,33772,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,48,8/9/1985,APPROVED,DELINQUENT,DE00011284, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [8667 SEMINOLE BLVD, SEMINOLE, FLORIDA, 33772]",27.85124943,-82.78702927,17RLL2403882007,https://www.google.com/maps/place/17RLL2403882007,561,FLORIDA MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.81918176,27.24316019,562,PRMZ003679,9797,FLORIDA PALM MOBILE PARK,100 SE 10TH AVE,OKEECHOBEE,34974,OKEECHOBEE,MOBILE HOME PARK,PRIVATE,PRIVATE,33,3/22/2002,APPROVED,DELINQUENT,DE45271, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [100 SE 10TH AVE, OKEECHOBEE, FLORIDA, 34974]",27.24316019,-80.81918176,17RNL1790113381,https://www.google.com/maps/place/17RNL1790113381,562,FLORIDA PALM MOBILE PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.40479598,27.04832374,563,PRMZ000353,8154,FLORIDA PINES MOBILE HOME COURT,150 SATULAH CIRCLE,VENICE,34293,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,114,7/23/1985,APPROVED, ,DE00011302, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [150 SATULAH CIR, VENICE, FLORIDA, 34293]",27.04832374,-82.40479598,17RLK6067492564,https://www.google.com/maps/place/17RLK6067492564,563,FLORIDA PINES MOBILE HOME COURT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.67052019,27.81747809,564,PRMZ000358,8158,FLORIDA SANDS MOBILE HOME PARK,2701 50TH AVE N,ST PETERSBURG,33714,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,31,4/7/1987,APPROVED, ,DE46103, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2701 50TH AVE N, ST PETERSBURG, FLORIDA, 33714]",27.81747809,-82.67052019,17RLL3546178103,https://www.google.com/maps/place/17RLL3546178103,564,FLORIDA SANDS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.70885929,28.80393805,565,PRMZ000958,8679,FLORIDIAN GARDENS RESORT AND SPA VILLAGE,14915 OLD HWY 441,TAVARES,32778,LAKE,MOBILE HOME PARK,PRIVATE,PRIVATE,44,2/23/1987,APPROVED,DELINQUENT,DE44046, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [14915 OLD US HIGHWAY 441, TAVARES, FLORIDA, 32778]",28.80393805,-81.70885929,17RMM3082686470,https://www.google.com/maps/place/17RMM3082686470,565,FLORIDIAN GARDENS RESORT AND SPA VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.73138086,28.26441365,566,PRMZ000357,8157,FLORIDIAN MOBILE HOME PARK,5018 SLEIGHBELL LN,NEW PORT RICHEY,34652,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,83,10/16/1985,APPROVED,DELINQUENT,DE00015307,C/O MARY TRIGGIANO,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5018 SLEIGHBELL LN, NEW PORT RICHEY, FLORIDA, 34652]",28.26441365,-82.73138086,17RLM3016927709,https://www.google.com/maps/place/17RLM3016927709,566,FLORIDIAN MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.29862872,28.96928066,567,PRMZ002724,9587,FLORILAND MOBILE HOME PARK,2500 N VOLUSIA AVE,ORANGE CITY,32763,VOLUSIA,MOBILE HOME PARK,PRIVATE,PRIVATE,40,12/11/1989,APPROVED, ,DE00013233,C/O D. VAUGHN,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2500 N VOLUSIA AVE, ORANGE CITY, FLORIDA, 32763]",28.96928066,-81.29862872,17RMN7090504619,https://www.google.com/maps/place/17RMN7090504619,567,FLORILAND MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.10429225,28.69416109,568,PRMY002114,7280,FLORILOW OAKS,4272 HWY 301,BUSHNELL,33513,SUMTER,MOBILE HOME PARK,PRIVATE,PRIVATE,21,2/1/1985,APPROVED, ,DE00013415, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4272 US-301, BUSHNELL, FLORIDA, 33513]",28.69416109,-82.10429225,17RLM9212374601,https://www.google.com/maps/place/17RLM9212374601,568,FLORILOW OAKS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.75369042,28.35763304,569,PRMY003407,7732,FONTANA COVE MOBILE HOME PARK,1515 PEACHTREE ST,COCOA,32922,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,16,9/12/1994,APPROVED, ,DE44761,OMAR A CAPELLAN,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1515 PEACHTREE ST, COCOA, FLORIDA, 32922]",28.35763304,-80.75369042,17RNM2413736845,https://www.google.com/maps/place/17RNM2413736845,569,FONTANA COVE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.6354621,28.45692952,570,PRMZ003201,9700,FOREST GLENN RETIREMENT VILLAGE,1431 FRIAR TUCK LANE,SPRING HILL,34607,HERNANDO,MOBILE HOME PARK,PRIVATE,PRIVATE,17,1/10/1990,APPROVED, ,DE39838, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1431 FRIAR TUCK LN, SPRING HILL, FLORIDA, 34607]",28.45692952,-82.6354621,17RLM3986948910,https://www.google.com/maps/place/17RLM3986948910,570,FOREST GLENN RETIREMENT VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-86.63611114,30.45801688,571,PRMZ001826,9437,FOREST GROVE MOBILE HOME PARK,1318 LEWIS TURNER BLVD,FORT WALTON BEACH,32547,OKALOOSA,MOBILE HOME PARK,PRIVATE,PRIVATE,54,12/11/1990,APPROVED, ,DE44063,C/O LESSIE HOSTILO,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1318 LEWIS TURNER BLVD, FORT WALTON BEACH, FLORIDA, 32547]",30.45801688,-86.63611114,16REU3493469595,https://www.google.com/maps/place/16REU3493469595,571,FOREST GROVE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.13604139,28.25087598,572,PRMZ001176,8868,FOREST LAKE ESTATES,6429 FOREST LAKE DR,ZEPHYRHILLS,33540,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,893,4/10/1985,APPROVED, ,DE45725,"C/O BUSINESS LICENSES, LLC",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [6429 FOREST LAKE DR, ZEPHYRHILLS, FLORIDA, 33540]",28.25087598,-82.13604139,17RLM8855725517,https://www.google.com/maps/place/17RLM8855725517,572,FOREST LAKE ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.57966959,28.84755992,573,PRMZ001653,9291,FOREST VIEW,960 S SUNCOAST BLVD,HOMOSASSA,34448,CITRUS,MOBILE HOME PARK,PRIVATE,PRIVATE,318,4/29/1985,APPROVED, ,DE42493,ATTN: SUN COMMUNITIES INC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [960 S SUNCOAST BLVD, HOMOSASSA, FLORIDA, 34448]",28.84755993,-82.57966959,17RLM4590592122,https://www.google.com/maps/place/17RLM4590592122,573,FOREST VIEW,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.30788651,28.79901483,574,PRMZ000343,8145,FORT COOPER MH COMMUNITY,4318 S FLORIDA AVE,INVERNESS,34450,CITRUS,MOBILE HOME PARK,PRIVATE,PRIVATE,85,7/10/1985,APPROVED, ,DE37534, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4318 S FLORIDA AVE, INVERNESS, FLORIDA, 34450]",28.79901483,-82.30788652,17RLM7236086420,https://www.google.com/maps/place/17RLM7236086420,574,FORT COOPER MH COMMUNITY,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.58315633,28.03053629,575,PRMZ000335,8139,FOUNTAINVIEW ESTATES,8800 SHELDON RD,TAMPA,33635,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,546,10/1/1985,APPROVED, ,DE45261, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [8800 SHELDON RD, TAMPA, FLORIDA, 33635]",28.03053629,-82.58315633,17RLM4437301596,https://www.google.com/maps/place/17RLM4437301596,575,FOUNTAINVIEW ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.96699937,28.1065153,576,PRMZ000351,8152,FOUNTAINVIEW ESTATES,600 FOUNTAINVIEW S,LAKELAND,33809,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,197,4/19/1985,APPROVED, ,DE43532, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [600 FOUNTAINVIEW S, LAKELAND, FLORIDA, 33809]",28.1065153,-81.96699937,17RMM0501309379,https://www.google.com/maps/place/17RMM0501309379,576,FOUNTAINVIEW ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.77891949,27.89104075,577,PRMZ000350,8151,FOUR SEASONS ESTATES RESIDENT OWNED COMMUNITY,13225 101 STREET,LARGO,33773,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,171,5/28/1985,APPROVED, ,DE42076,"ATTN: PRESIDENT, FOUR SEASONS ESTATES RE",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [13225 101ST ST, LARGO, FLORIDA, 33773]",27.89104075,-82.77891949,17RLL2490186404,https://www.google.com/maps/place/17RLL2490186404,577,FOUR SEASONS ESTATES RESIDENT OWNED COMMUNITY,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.77489727,30.32646426,578,PRMZ000340,8144,FOUR SEASONS MHP,7600 OLD PLANK RD LOT 45,JACKSONVILLE,32220,DUVAL,MOBILE HOME PARK,PRIVATE,PRIVATE,77,6/30/1986,APPROVED, ,DE41881, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7600 OLD PLANK RD, JACKSONVILLE, FLORIDA, 32220]",30.32646426,-81.77489727,17RMP2550855215,https://www.google.com/maps/place/17RMP2550855215,578,FOUR SEASONS MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.8831905,26.6907986,579,PRMZ000336,8140,FOX MOBILE HOME & RV PARK,2020 QUEEN ST,NORTH FORT MYERS,33917,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,37,9/3/1985,APPROVED, ,DE00022987, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2020 QUEEN ST, NORTH FORT MYERS, FLORIDA, 33917]",26.6907986,-81.8831905,17RMK1213452493,https://www.google.com/maps/place/17RMK1213452493,579,FOX MOBILE HOME & RV PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.90287291,26.75096103,580,PRMZ003234,9721,FOXBRIAR MOBILE HOME PARK,1850 OLD US HWY 27,CLEWISTON,33440,HENDRY,MOBILE HOME PARK,PRIVATE,PRIVATE,81,11/5/1991,APPROVED, ,DE00014543, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [1850 OLD US HIGHWAY 27, CLEWISTON, FLORIDA, 33440]",26.75096103,-80.90287291,17RNK0965858856,https://www.google.com/maps/place/17RNK0965858856,580,FOXBRIAR MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.19742323,29.21241721,581,PRMZ000349,8150,FOXWOOD FARMS,4500 NW BLITCHTON ROAD,OCALA,34482,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,218,5/8/1985,APPROVED, ,DE44227, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [4500 NW BLITCHTON RD, OCALA, FLORIDA, 34482]",29.21241721,-82.19742323,17RLN8360632114,https://www.google.com/maps/place/17RLN8360632114,581,FOXWOOD FARMS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.19742323,29.21241721,582,PRMZ003244,9724,FOXWOOD FARMS II,4500 NW BLITCHTON RD,OCALA,34475,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,156,2/8/1991,APPROVED, ,DE44227, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.08, [4500 NW BLITCHTON RD, OCALA, FLORIDA, 34482]",29.21241721,-82.19742323,17RLN8360632114,https://www.google.com/maps/place/17RLN8360632114,582,FOXWOOD FARMS II,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.98027946,28.1042903,583,PRMZ000360,8160,FOXWOOD VILLAGE,4700 FOXWOOD BLVD,LAKELAND,33810,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,352,4/17/1987,APPROVED, ,DE00016585,ATTN: KURT WALLACH,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4700 FOXWOOD BLVD, LAKELAND, FLORIDA, 33810]",28.1042903,-81.98027946,17RMM0370709143,https://www.google.com/maps/place/17RMM0370709143,583,FOXWOOD VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.44438854,27.46945112,584,PRMZ000347,8149,FRANCIS I MOBILE ESTATES,401 PAULINE ST,SEBRING,33875,HIGHLANDS,MOBILE HOME PARK,PRIVATE,PRIVATE,88,5/6/1985,APPROVED, ,DE00022531,EDWARD COOKE  PROPERTY MANAGER,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.08, [401 PAULINE ST, SEBRING, FLORIDA, 33870]",27.46945112,-81.44438854,17RML5609438512,https://www.google.com/maps/place/17RML5609438512,584,FRANCIS I MOBILE ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.18838085,28.23849335,585,PRMY002186,7307,FRIENDLY OURS MHP,37936 12TH AVE,ZEPHYRHILLS,33542,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,20,9/17/1985,APPROVED, ,DE45956,ATTN: T DAN MULKEY,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [37936 12TH AVE, ZEPHYRHILLS, FLORIDA, 33542]",28.23849335,-82.18838085,17RLM8340924194,https://www.google.com/maps/place/17RLM8340924194,585,FRIENDLY OURS MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.52833207,27.34751042,586,PRMZ001583,9227,FRIENDSHIP VILLAGE,1197 EAST AVENUE N,SARASOTA,34237,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,129,10/1/1985,APPROVED,DELINQUENT,DE45441, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [1197 N EAST AVE, SARASOTA, FLORIDA, 34237]",27.34751042,-82.52833207,17RLL4882525853,https://www.google.com/maps/place/17RLL4882525853,586,FRIENDSHIP VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.69679019,26.05383326,587,PRMY002573,7412,FRITCHEY'S TP,1022 HENDERSON CREEK DRIVE,NAPLES,34112,COLLIER,MOBILE HOME PARK,PRIVATE,PRIVATE,13,1/20/1986,APPROVED, ,DE00014162, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [1022 HENDERSON CREEK DR, NAPLES, FLORIDA, 34114]",26.05383326,-81.69679019,17RMJ3029881832,https://www.google.com/maps/place/17RMJ3029881832,587,FRITCHEY'S TP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.35851851,29.97537054,588,PRMY002177,7298,FROG HOLLOW CT,5774 US 1 N,ST AUGUSTINE,32095,ST JOHNS,MOBILE HOME PARK,PRIVATE,PRIVATE,18,1/2/1985,APPROVED, ,DE45804, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5774 US-1 N, ST AUGUSTINE, FLORIDA, 32095]",29.97537054,-81.35851851,17RMP6541316110,https://www.google.com/maps/place/17RMP6541316110,588,FROG HOLLOW CT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.46502028,28.54056706,589,PRMZ000338,8142,FRONTIER MOBILE PARK,15549 CORTEZ BLVD,BROOKSVILLE,34613,HERNANDO,MOBILE HOME PARK,PRIVATE,PRIVATE,66,7/23/1985,APPROVED, ,DE00011287, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [15549 CORTEZ BLVD, BROOKSVILLE, FLORIDA, 34613]",28.54056706,-82.46502028,17RLM5667257962,https://www.google.com/maps/place/17RLM5667257962,589,FRONTIER MOBILE PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.73879133,28.05131912,590,PRMZ000355,8156,FRONTIER VILLAGE MOBILE HOME PARK,30700 U.S. 19 NORTH,PALM HARBOR,34684,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,117,1/3/1986,APPROVED, ,DE46063, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [30700 US HIGHWAY 19 N, PALM HARBOR, FLORIDA, 34684]",28.05131912,-82.73879133,17RLM2910404107,https://www.google.com/maps/place/17RLM2910404107,590,FRONTIER VILLAGE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.53810045,27.75576308,591,PRMZ000352,8153,FROSTPROOF MOBILE VILLAGE,375 WEST H ST,FROSTPROOF,33843,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,124,2/7/1986,APPROVED, ,DE44902,ATTN RICHARD O'BRIEN,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [375 W H ST, FROSTPROOF, FLORIDA, 33843]",27.75576308,-81.53810044,17RML4697370263,https://www.google.com/maps/place/17RML4697370263,591,FROSTPROOF MOBILE VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
